5.00,255,57.31
10.00,255,57.00
15.00,255,56.81
20.00,255,56.75
25.00,255,56.75
30.00,255,56.75
35.00,255,56.63
40.00,255,56.69
45.00,255,56.88
50.00,255,56.94
55.00,255,57.00
60.00,255,57.13
65.00,255,57.25
70.00,255,57.38
75.00,255,57.56
80.00,255,58.13
85.00,255,58.38
90.00,255,58.56
95.00,255,58.63
100.00,255,58.63
105.00,255,58.63
110.00,255,58.56
115.00,255,58.56
120.00,255,58.56
125.00,255,58.50
130.00,255,58.44
135.00,255,58.44
140.00,255,58.38
145.00,255,58.38
150.00,255,58.31
155.00,255,58.25
160.00,255,58.25
165.00,255,58.19
170.00,255,58.13
175.00,255,58.13
180.00,255,58.06
185.00,255,58.06
190.00,255,58.00
195.00,255,57.94
200.00,255,57.94
205.00,255,57.94
210.00,255,57.88
215.00,255,57.88
220.00,255,57.81
225.00,255,57.75
230.00,255,57.75
235.00,255,57.75
240.00,255,57.69
245.00,255,57.69
250.00,255,57.69
255.00,255,57.69
260.00,255,57.63
265.00,255,57.63
270.00,255,57.63
275.00,255,57.63
280.00,255,57.63
285.00,255,57.56
290.00,255,57.56
295.00,255,57.56
300.00,255,57.56
305.00,255,57.50
310.00,255,57.50
315.00,255,57.50
320.00,255,57.50
325.00,255,57.50
330.00,255,57.50
335.00,255,57.50
340.00,255,57.44
345.00,255,57.44
350.00,255,57.44
355.00,255,57.44
360.00,255,57.44
365.00,255,57.44
370.00,255,57.44
375.00,255,57.44
380.00,255,57.44
385.00,255,57.44
390.00,255,57.44
395.00,255,57.44
400.00,255,57.44
405.00,255,57.44
410.00,255,57.44
415.00,255,57.44
420.00,255,57.44
425.00,255,57.44
430.00,255,57.44
435.00,255,57.44
440.00,255,57.44
445.00,255,57.44
450.00,255,57.44
455.00,255,57.44
460.00,255,57.44
465.00,255,57.44
470.00,255,57.44
475.00,255,57.44
480.00,255,57.44
485.00,255,57.44
490.00,255,57.38
495.00,255,57.44
500.00,255,57.44
505.00,255,57.44
510.00,255,57.44
515.00,255,57.44
520.00,255,57.44
525.00,255,57.44
530.00,255,57.44
535.00,255,57.50
540.00,255,57.50
545.00,255,57.50
550.00,255,57.50
555.00,255,57.50
560.00,255,57.50
565.00,255,57.50
570.00,255,57.50
575.00,255,57.50
580.00,255,57.56
585.00,255,57.56
590.00,255,57.56
595.00,255,57.56
600.00,255,57.56
605.00,255,57.56
610.00,255,57.56
615.00,255,57.56
620.00,255,57.56
625.00,255,57.56
630.00,255,57.63
635.00,255,57.63
640.00,255,57.63
645.00,255,57.63
650.00,255,57.63
655.00,255,57.63
660.00,255,57.63
665.00,255,57.63
670.00,255,57.63
675.00,255,57.69
680.00,255,57.69
685.00,255,57.69
690.00,255,57.69
695.00,255,57.69
700.00,255,57.69
705.00,255,57.69
710.00,255,57.69
715.00,255,57.75
720.00,255,57.75
725.00,255,57.75
730.00,255,57.75
735.00,255,57.75
740.00,255,57.75
745.00,255,57.75
750.00,255,57.75
755.00,255,57.75
760.00,255,57.75
765.00,255,57.81
770.00,255,57.81
775.00,255,57.81
780.00,255,57.81
785.00,255,57.81
790.00,255,57.81
795.00,255,57.81
800.00,255,57.81
805.00,255,57.81
810.00,255,57.88
815.00,255,57.88
820.00,255,57.88
825.00,255,57.88
830.00,255,57.88
835.00,255,57.88
840.00,255,57.88
845.00,255,57.88
850.00,255,57.88
855.00,255,57.94
860.00,255,57.94
865.00,255,57.94
870.00,255,57.94
875.00,255,57.94
880.00,255,57.94
885.00,255,57.94
890.00,255,58.00
895.00,255,58.00
900.00,255,58.00
905.00,255,57.94
910.00,255,58.00
915.00,255,58.00
920.00,255,58.00
925.00,255,58.00
930.00,255,58.00
935.00,255,58.00
940.00,255,58.00
945.00,255,58.06
950.00,255,58.06
955.00,255,58.06
960.00,255,58.06
965.00,255,58.06
970.00,255,58.06
