5.00,255,43.00
10.00,255,42.63
15.00,255,42.50
20.00,255,42.50
25.00,255,42.50
30.00,255,42.63
35.00,255,42.69
40.00,255,42.81
45.00,255,42.88
50.00,255,43.00
55.00,255,43.13
60.00,255,43.25
65.00,255,43.38
70.00,255,43.50
75.00,255,43.63
80.00,255,43.75
85.00,255,43.88
90.00,255,44.00
95.00,255,44.13
100.00,255,44.25
105.00,255,44.38
110.00,255,44.50
115.00,255,44.63
120.00,255,44.69
125.00,255,44.81
130.00,255,44.94
135.00,255,45.06
140.00,255,45.19
145.00,255,45.25
150.00,255,45.38
155.00,255,45.44
160.00,255,45.56
165.00,255,45.63
170.00,255,45.75
175.00,255,45.81
180.00,255,45.94
185.00,255,46.00
190.00,255,46.06
195.00,255,46.13
200.00,255,46.19
205.00,255,46.31
210.00,255,46.38
215.00,255,46.44
220.00,255,46.50
225.00,255,46.56
230.00,255,46.63
235.00,255,46.69
240.00,255,46.75
245.00,255,46.81
250.00,255,46.88
255.00,255,46.94
260.00,255,47.00
265.00,255,47.00
270.00,255,47.06
275.00,255,47.13
280.00,255,47.19
285.00,255,47.25
290.00,255,47.31
295.00,255,47.38
300.00,255,47.44
305.00,255,47.50
310.00,255,47.56
315.00,255,47.63
320.00,255,47.63
325.00,255,47.69
330.00,255,47.75
335.00,255,47.81
340.00,255,47.88
345.00,255,47.94
350.00,255,47.94
355.00,255,48.00
360.00,255,48.06
365.00,255,48.13
370.00,255,48.13
375.00,255,48.19
380.00,255,48.25
385.00,255,48.25
390.00,255,48.31
395.00,255,48.38
400.00,255,48.44
405.00,255,48.44
410.00,255,48.50
415.00,255,48.50
420.00,255,48.56
425.00,255,48.56
430.00,255,48.63
435.00,255,48.69
440.00,255,48.75
445.00,255,48.75
450.00,255,48.75
455.00,255,48.81
460.00,255,48.81
465.00,255,48.88
470.00,255,48.94
475.00,255,48.94
480.00,255,48.94
485.00,255,49.00
490.00,255,49.00
495.00,255,49.06
500.00,255,49.06
505.00,255,49.13
510.00,255,49.13
515.00,255,49.19
520.00,255,49.19
525.00,255,49.19
530.00,255,49.25
535.00,255,49.25
540.00,255,49.31
545.00,255,49.31
550.00,255,49.38
555.00,255,49.38
560.00,255,49.38
565.00,255,49.38
570.00,255,49.44
575.00,255,49.44
580.00,255,49.44
585.00,255,49.50
590.00,255,49.50
595.00,255,49.56
600.00,255,49.56
605.00,255,49.56
610.00,255,49.63
615.00,255,49.63
620.00,255,49.63
625.00,255,49.63
630.00,255,49.69
635.00,255,49.69
640.00,255,49.69
645.00,255,49.69
650.00,255,49.69
655.00,255,49.75
660.00,255,49.75
665.00,255,49.75
670.00,255,49.81
675.00,255,49.81
680.00,255,49.81
685.00,255,49.81
690.00,255,49.88
695.00,255,49.88
700.00,255,49.88
705.00,255,49.94
710.00,255,49.94
715.00,255,49.94
720.00,255,50.00
725.00,255,50.00
730.00,255,50.00
735.00,255,50.06
740.00,255,50.06
745.00,255,50.06
750.00,255,50.06
755.00,255,50.06
760.00,255,50.06
765.00,255,50.06
770.00,255,50.13
775.00,255,50.13
780.00,255,50.13
785.00,255,50.13
790.00,255,50.13
795.00,255,50.13
800.00,255,50.13
805.00,255,50.13
810.00,255,50.13
815.00,255,50.19
820.00,255,50.19
825.00,255,50.19
830.00,255,50.19
835.00,255,50.19
840.00,255,50.19
845.00,255,50.19
850.00,255,50.19
855.00,255,50.19
860.00,255,50.19
865.00,255,50.25
870.00,255,50.25
875.00,255,50.25
880.00,255,50.25
885.00,255,50.25
890.00,255,50.25
895.00,255,50.25
900.00,255,50.25
905.00,255,50.25
910.00,255,50.25
915.00,255,50.25
920.00,255,50.25
925.00,255,50.25
930.00,255,50.31
935.00,255,50.31
940.00,255,50.31
945.00,255,50.31
950.00,255,50.31
955.00,255,50.31
960.00,255,50.31
965.00,255,50.31
970.00,255,50.31
975.00,255,50.31
980.00,255,50.31
985.00,255,50.31
990.00,255,50.31
995.00,255,50.31
1000.00,255,50.25
1005.00,255,50.25
1010.00,255,50.25
1015.00,255,50.25
1020.00,255,50.25
